building_id,damage_grade,damage_grade_n
74071,2,1
246714,2,1
275587,2,1
116001,2,1
110001,2,1
419029,3,2
680094,2,1
279361,2,1
1047952,3,2
567324,3,2
145397,3,2
901474,2,1
848568,2,1
939045,2,1
575770,3,2
116949,2,1
417211,2,1
848242,2,1
311380,2,1
607756,2,1
177847,2,1
874535,2,1
571567,3,2
674115,3,2
175154,2,1
670896,2,1
754440,3,2
460176,1,0
495952,1,0
790916,3,2
535419,3,2
114896,2,1
711583,1,0
899095,3,2
329327,2,1
580182,2,1
30405,3,2
21220,2,1
116443,3,2
711315,2,1
349860,3,2
25991,2,1
591874,3,2
442937,2,1
528858,2,1
957816,2,1
558103,3,2
294911,3,2
84548,2,1
615933,2,1
330820,2,1
656496,2,1
693587,3,2
103420,1,0
537333,3,2
733958,3,2
1001198,2,1
828999,3,2
231252,3,2
746940,2,1
586418,2,1
182100,3,2
502854,1,0
385955,3,2
745432,2,1
405747,2,1
372231,3,2
793135,3,2
626251,1,0
545804,3,2
292718,3,2
654099,2,1
57604,3,2
937946,3,2
940361,3,2
849087,1,0
565841,2,1
238565,3,2
57728,3,2
700637,2,1
417191,2,1
688687,1,0
884757,3,2
823314,2,1
491362,2,1
446978,3,2
26232,2,1
812253,2,1
945682,2,1
878774,2,1
259924,2,1
269986,2,1
847005,2,1
662483,2,1
568075,2,1
941477,3,2
890174,2,1
759086,3,2
755196,1,0
165731,2,1
1001955,3,2
245327,2,1
47447,2,1
361130,2,1
803068,2,1
540617,2,1
998869,2,1
446314,2,1
127453,2,1
19705,3,2
94985,2,1
702954,2,1
991914,2,1
185497,2,1
457914,2,1
999700,2,1
738936,2,1
315171,1,0
426560,3,2
131237,2,1
899355,2,1
876566,3,2
229469,2,1
359344,3,2
791912,2,1
658379,3,2
181085,3,2
216791,3,2
209541,2,1
1021816,2,1
264787,1,0
381306,3,2
820810,3,2
971536,2,1
978437,2,1
595399,3,2
834125,2,1
210742,3,2
342270,3,2
589402,2,1
510394,1,0
755586,1,0
320887,2,1
737452,2,1
1039371,3,2
1046855,2,1
740001,1,0
58679,2,1
64338,2,1
612437,1,0
962583,3,2
629158,2,1
773300,3,2
730968,3,2
217246,3,2
749696,2,1
1034574,2,1
25779,2,1
694982,2,1
965588,2,1
983757,2,1
966526,2,1
93169,2,1
310956,3,2
499763,3,2
122728,2,1
980387,1,0
584367,2,1
269441,2,1
929594,2,1
189414,3,2
669577,2,1
576919,3,2
389438,2,1
773028,2,1
508636,2,1
108490,3,2
493210,2,1
484257,3,2
97727,1,0
645693,3,2
274514,3,2
900855,2,1
179647,1,0
171262,3,2
802318,3,2
319313,2,1
377903,2,1
70047,3,2
515545,2,1
73792,2,1
663848,2,1
821827,2,1
46429,2,1
800209,2,1
306175,3,2
346902,2,1
593995,2,1
785910,2,1
126049,2,1
665922,1,0
846827,2,1
227325,2,1
551313,2,1
1005698,2,1
307203,2,1
8295,2,1
790903,2,1
820480,3,2
394786,3,2
326605,1,0
37108,2,1
489712,2,1
829857,2,1
615926,2,1
719446,3,2
328423,2,1
230074,2,1
466782,2,1
605794,3,2
201024,2,1
640015,3,2
722791,3,2
769955,3,2
57182,2,1
472645,3,2
615020,2,1
71558,2,1
85720,2,1
430113,3,2
890989,3,2
347507,2,1
752270,3,2
654262,3,2
240879,2,1
1044177,3,2
555097,2,1
311168,3,2
481826,3,2
94317,2,1
554487,2,1
540202,1,0
113188,2,1
102644,2,1
469942,3,2
995008,2,1
975744,3,2
26489,2,1
259373,2,1
298515,2,1
948817,3,2
215241,3,2
749591,2,1
843153,2,1
95559,1,0
718638,2,1
59801,3,2
819553,3,2
39470,2,1
109213,2,1
388294,2,1
144477,2,1
21405,3,2
299478,2,1
679734,2,1
163469,3,2
358738,3,2
984957,3,2
991971,2,1
288609,2,1
260877,1,0
701707,3,2
941830,2,1
975010,3,2
193651,3,2
105516,3,2
818533,2,1
952132,3,2
749478,3,2
192883,2,1
432191,2,1
986965,2,1
921684,3,2
750998,2,1
970796,2,1
512792,2,1
535643,3,2
602256,2,1
992285,2,1
756,2,1
340182,2,1
914132,2,1
584214,2,1
562634,3,2
748256,2,1
273352,2,1
857804,2,1
169083,1,0
496607,3,2
896828,3,2
244974,1,0
265632,3,2
687600,3,2
622432,2,1
880063,1,0
34124,2,1
695501,3,2
635202,2,1
763036,2,1
261030,1,0
172947,2,1
83427,2,1
233468,2,1
170559,3,2
931199,2,1
61693,3,2
797504,2,1
67804,2,1
994205,2,1
728578,2,1
288269,2,1
380781,3,2
19141,3,2
231228,3,2
846717,2,1
284834,1,0
142389,2,1
314067,3,2
563508,3,2
908948,1,0
895075,3,2
326769,2,1
927467,3,2
1004415,2,1
632058,1,0
388710,2,1
533774,2,1
431667,2,1
433677,3,2
75341,2,1
315203,2,1
729677,2,1
994805,3,2
330357,3,2
349501,3,2
843563,2,1
685399,2,1
582488,2,1
6285,2,1
465127,3,2
897976,1,0
342866,2,1
594658,3,2
818711,2,1
809793,2,1
243127,3,2
487839,2,1
923439,3,2
1050162,3,2
132636,3,2
929677,3,2
895685,3,2
364684,3,2
968621,3,2
807040,2,1
225816,2,1
688189,2,1
793963,2,1
823167,3,2
477147,2,1
343312,3,2
463128,2,1
175370,1,0
417095,3,2
968929,2,1
346148,2,1
122832,2,1
27216,1,0
576084,2,1
60570,2,1
292125,3,2
491076,1,0
705176,2,1
460342,3,2
1050144,2,1
731280,2,1
22912,2,1
445811,3,2
1040504,2,1
212326,2,1
605960,3,2
384962,3,2
803655,3,2
195076,1,0
1005912,2,1
211445,2,1
640454,3,2
938487,3,2
615396,2,1
379288,2,1
241991,2,1
1035603,2,1
238701,2,1
647907,3,2
267068,2,1
685570,2,1
428853,2,1
598606,1,0
882457,2,1
741083,3,2
210626,1,0
726560,3,2
119899,3,2
982603,1,0
1025216,3,2
846642,2,1
207106,2,1
210545,2,1
738105,2,1
596132,2,1
382407,3,2
266273,2,1
84179,2,1
1009012,3,2
951550,3,2
46769,2,1
595381,2,1
740141,2,1
188106,2,1
576334,2,1
494769,3,2
854260,3,2
851198,3,2
577031,2,1
669172,3,2
11075,3,2
776112,2,1
486154,1,0
506278,3,2
112404,2,1
338791,2,1
626007,2,1
517500,2,1
748589,2,1
758217,2,1
836318,2,1
956348,2,1
617445,3,2
819078,1,0
872393,3,2
258534,2,1
272994,2,1
228159,3,2
47635,1,0
882354,2,1
516700,2,1
814319,2,1
914135,2,1
625030,2,1
922065,2,1
39474,2,1
127521,2,1
181183,2,1
249015,3,2
773617,1,0
144294,2,1
992418,2,1
596413,2,1
396236,2,1
598810,3,2
61196,2,1
272071,2,1
122764,2,1
353288,3,2
402070,2,1
450566,2,1
533871,2,1
455699,3,2
321766,3,2
911990,2,1
614741,1,0
914410,3,2
818641,1,0
581416,2,1
894865,2,1
635845,1,0
45151,3,2
202216,2,1
486356,2,1
161561,3,2
848364,2,1
214687,3,2
592534,2,1
362893,2,1
585380,3,2
247292,3,2
508646,1,0
672019,3,2
1020434,3,2
554768,2,1
593766,2,1
527566,3,2
782149,3,2
644528,2,1
860677,2,1
157973,3,2
514168,2,1
405337,1,0
26720,2,1
744766,2,1
348776,3,2
636054,3,2
70469,2,1
546908,2,1
515529,1,0
381675,2,1
755159,2,1
24042,2,1
518452,2,1
262677,3,2
580544,2,1
172720,3,2
427916,3,2
990857,2,1
616630,3,2
47212,2,1
666394,3,2
790228,3,2
843939,2,1
360852,2,1
562718,2,1
176265,3,2
924733,3,2
803160,3,2
1037311,3,2
573068,2,1
745723,2,1
852489,2,1
246242,2,1
393798,2,1
6939,3,2
298889,2,1
97856,2,1
282654,2,1
158972,2,1
205071,1,0
218897,2,1
872352,2,1
434885,3,2
642953,1,0
980096,2,1
157178,3,2
680777,2,1
987934,2,1
682244,3,2
601722,2,1
728123,3,2
787216,2,1
596422,3,2
122334,2,1
600130,2,1
94912,2,1
705560,3,2
161979,2,1
747216,2,1
668640,2,1
945875,2,1
460528,2,1
925519,2,1
1019298,2,1
477413,3,2
134485,2,1
203520,3,2
109586,2,1
511436,1,0
1762,2,1
686631,2,1
436168,2,1
417306,2,1
175717,3,2
612641,3,2
583706,2,1
790721,2,1
707366,3,2
916923,2,1
10233,2,1
729459,2,1
605966,2,1
655976,2,1
839276,3,2
360016,1,0
83153,2,1
102935,3,2
642014,1,0
521015,1,0
670336,2,1
365650,3,2
702727,2,1
557099,1,0
163950,3,2
716503,2,1
709234,3,2
282108,3,2
695023,2,1
55853,2,1
608310,2,1
923117,2,1
249064,3,2
532199,2,1
402671,2,1
46335,2,1
909146,3,2
700,3,2
183737,2,1
1013826,3,2
662214,2,1
467366,2,1
251728,2,1
242576,3,2
511432,3,2
212948,1,0
685072,3,2
876664,2,1
331668,2,1
356932,1,0
762174,3,2
278951,2,1
216497,2,1
818024,2,1
718984,3,2
228986,3,2
773328,3,2
503304,3,2
606888,2,1
661359,3,2
881700,2,1
267287,3,2
1045655,3,2
656335,3,2
466338,3,2
182629,2,1
63838,3,2
51630,3,2
179509,3,2
601937,2,1
893159,3,2
869735,3,2
632214,3,2
185853,2,1
157972,3,2
91176,2,1
668492,2,1
543060,2,1
80439,2,1
1013570,2,1
541168,1,0
547960,3,2
24870,3,2
511602,3,2
376206,1,0
824573,2,1
977546,1,0
152303,2,1
1027957,2,1
743231,3,2
810644,2,1
965051,3,2
904683,1,0
299087,1,0
146280,2,1
266448,3,2
308500,3,2
745536,2,1
221108,1,0
626191,2,1
704929,1,0
1036639,3,2
393384,2,1
196788,1,0
149630,2,1
652033,2,1
273983,2,1
881926,3,2
637596,2,1
203357,1,0
495976,2,1
65150,2,1
812358,3,2
102795,2,1
12984,2,1
812978,3,2
455483,2,1
720858,2,1
48580,2,1
790415,2,1
340678,2,1
107506,3,2
844369,2,1
911646,2,1
209313,1,0
457847,2,1
21629,2,1
255258,2,1
915163,3,2
9872,1,0
22994,3,2
368189,3,2
483137,2,1
108733,2,1
234384,3,2
812333,3,2
487012,2,1
669550,3,2
815436,1,0
424872,3,2
291713,2,1
396900,1,0
233798,2,1
23225,3,2
215997,2,1
830934,2,1
619719,2,1
392510,2,1
997364,2,1
445803,1,0
856889,2,1
1048495,2,1
322719,2,1
894151,2,1
442830,1,0
734056,3,2
395197,1,0
529666,3,2
504875,2,1
981386,3,2
25795,2,1
636785,3,2
826407,2,1
416720,2,1
927925,3,2
800951,2,1
614640,3,2
4366,2,1
512166,2,1
333640,2,1
39916,3,2
919124,2,1
149118,2,1
666329,2,1
29792,2,1
826826,2,1
544243,2,1
966872,2,1
305451,1,0
357679,2,1
623473,2,1
837022,3,2
913415,2,1
672843,2,1
143906,2,1
431960,2,1
767098,1,0
641261,1,0
901823,2,1
381585,2,1
196984,2,1
362853,2,1
851404,1,0
131536,2,1
942356,3,2
227910,1,0
717,2,1
162116,2,1
354317,2,1
985002,3,2
90853,3,2
777626,3,2
463575,2,1
605375,3,2
878501,3,2
269825,3,2
311429,2,1
136215,2,1
175862,2,1
639140,2,1
704862,3,2
937801,1,0
353167,3,2
632712,3,2
739059,2,1
981320,2,1
277630,2,1
886936,3,2
562506,3,2
715150,1,0
856818,3,2
319416,3,2
569441,2,1
234966,2,1
12661,3,2
547844,2,1
169788,3,2
1003019,1,0
654507,2,1
805357,3,2
809877,2,1
41102,3,2
665990,3,2
680906,2,1
584715,3,2
435646,2,1
405536,3,2
195715,2,1
183550,2,1
442030,1,0
588032,3,2
133745,2,1
451522,2,1
704317,2,1
501410,2,1
85387,3,2
181534,2,1
26395,2,1
510921,2,1
369887,2,1
729704,2,1
746780,3,2
498919,2,1
566126,3,2
798705,3,2
971035,2,1
932084,3,2
72026,2,1
704374,2,1
183806,2,1
783571,2,1
324608,3,2
146095,3,2
931708,2,1
618378,2,1
252905,2,1
310409,2,1
323047,2,1
497029,2,1
982102,3,2
392567,3,2
290141,2,1
842955,3,2
276403,2,1
286818,2,1
722368,2,1
922071,2,1
768828,2,1
412670,2,1
33078,3,2
347590,3,2
273041,2,1
755082,3,2
723828,2,1
618655,2,1
528446,2,1
522122,2,1
456380,3,2
915539,3,2
388018,3,2
200151,3,2
373364,3,2
317070,2,1
164653,3,2
763847,2,1
834346,2,1
536614,3,2
712862,3,2
210486,3,2
352219,2,1
998464,3,2
807135,2,1
261442,3,2
998352,3,2
138206,3,2
501900,2,1
131343,2,1
17962,2,1
909129,2,1
395764,3,2
972537,2,1
456670,3,2
584974,3,2
988655,2,1
335060,2,1
1000964,2,1
34648,3,2
504320,3,2
157569,2,1
80077,3,2
467251,3,2
58401,3,2
99457,2,1
6450,1,0
534476,2,1
586247,2,1
484128,3,2
936282,2,1
37122,2,1
556773,2,1
846156,2,1
1046070,2,1
756252,2,1
612659,2,1
868312,2,1
301221,2,1
343184,2,1
616009,2,1
322149,1,0
121588,2,1
769987,2,1
649309,2,1
583078,3,2
1032677,3,2
82551,2,1
209733,2,1
188456,2,1
798832,2,1
647293,2,1
478308,2,1
512170,3,2
680731,2,1
691206,2,1
961655,2,1
62259,3,2
180751,3,2
549647,3,2
382883,2,1
76042,3,2
604824,2,1
671668,2,1
947227,3,2
396553,3,2
606950,2,1
1043742,2,1
550179,2,1
354445,1,0
971692,3,2
785787,2,1
556776,1,0
768230,2,1
839922,2,1
555871,2,1
451845,2,1
194641,3,2
22623,3,2
494784,3,2
275954,3,2
826494,3,2
897930,2,1
121788,3,2
85197,1,0
385703,2,1
954865,2,1
701365,2,1
946615,3,2
148673,2,1
972173,3,2
1005559,2,1
453490,2,1
100301,3,2
185001,2,1
230760,3,2
951892,2,1
740527,3,2
458614,3,2
112449,3,2
326796,2,1
1004073,2,1
980922,3,2
690153,2,1
763675,3,2
431735,2,1
63843,2,1
421418,2,1
373289,2,1
684944,2,1
771176,2,1
811718,2,1
835916,3,2
841540,2,1
577494,2,1
88026,2,1
702088,2,1
604253,3,2
653369,3,2
640242,2,1
267230,3,2
1052293,2,1
534583,2,1
881138,2,1
510030,2,1
852549,2,1
828752,2,1
670791,3,2
485110,2,1
73743,2,1
378830,3,2
746278,2,1
693023,2,1
170086,3,2
224720,2,1
896370,3,2
96638,2,1
917912,2,1
689833,3,2
425113,2,1
95082,2,1
500461,3,2
652619,3,2
734630,2,1
589754,2,1
183630,2,1
603710,3,2
306284,2,1
779892,2,1
25885,3,2
139077,2,1
95572,2,1
784517,2,1
625208,3,2
790084,2,1
40666,1,0
950469,3,2
1050537,2,1
610156,3,2
1006435,2,1
281022,2,1
519707,1,0
785538,3,2
363989,3,2
698971,3,2
728171,2,1
915635,3,2
873067,3,2
870427,2,1
834963,3,2
504631,3,2
1040130,2,1
424263,2,1
564214,2,1
894012,3,2
412243,2,1
767066,2,1
857560,2,1
847739,3,2
877112,2,1
73542,3,2
573109,1,0
514144,3,2
937832,3,2
278182,3,2
22636,3,2
978139,2,1
525964,1,0
760273,3,2
123848,2,1
144200,3,2
351367,2,1
129034,2,1
268887,3,2
489362,3,2
834722,3,2
573361,2,1
957964,2,1
820736,2,1
620358,2,1
986365,3,2
306819,2,1
975584,2,1
1048702,2,1
103173,3,2
503182,3,2
811955,3,2
1035606,2,1
42937,3,2
193019,3,2
652476,3,2
161699,3,2
976971,2,1
136625,2,1
668178,2,1
43747,3,2
1046304,3,2
266346,3,2
23197,1,0
577709,3,2
764263,3,2
629549,2,1
618941,3,2
534933,2,1
234001,2,1
613350,3,2
628553,2,1
838125,3,2
81787,2,1
622670,3,2
734774,3,2
397830,3,2
487465,1,0
7834,2,1
609531,3,2
366295,3,2
323784,2,1
170247,2,1
335288,2,1
628405,2,1
18967,3,2
480593,2,1
1017037,2,1
658347,3,2
283282,2,1
970662,3,2
861226,3,2
217285,3,2
1023450,2,1
673586,3,2
776372,2,1
665496,3,2
209172,3,2
547791,2,1
879280,2,1
775019,2,1
954640,2,1
170898,1,0
930176,3,2
736755,3,2
767902,2,1
900438,2,1
56791,2,1
801586,2,1
461912,2,1
533394,2,1
288049,2,1
81126,2,1
361868,3,2
762062,3,2
529349,3,2
1006255,2,1
797086,3,2
75216,3,2
234139,3,2
380088,2,1
12978,3,2
533023,3,2
331628,2,1
541369,3,2
332874,2,1
302535,2,1
39064,3,2
57400,2,1
544538,2,1
1026797,3,2
49093,2,1
893139,2,1
936197,2,1
745278,2,1
817207,2,1
840682,2,1
32462,2,1
352275,2,1
55390,2,1
36883,3,2
468839,2,1
786025,2,1
902652,2,1
113787,2,1
13597,1,0
96605,2,1
832688,3,2
753449,2,1
46036,2,1
781745,2,1
266383,2,1
795143,2,1
148829,2,1
785534,2,1
379954,2,1
612455,2,1
439350,1,0
623794,2,1
62347,1,0
189227,3,2
76461,2,1
687959,2,1
1001785,3,2
75797,1,0
282628,3,2
117678,2,1
435357,1,0
412911,1,0
404467,1,0
79752,2,1
187556,2,1
804509,2,1
285061,3,2
596437,2,1
319596,3,2
175044,1,0
216817,2,1
313426,3,2
658009,2,1
1040879,1,0
454043,2,1
550536,2,1
385840,2,1
101597,2,1
116097,3,2
398160,3,2
958915,2,1
929397,2,1
696217,2,1
550147,2,1
985576,2,1
669532,2,1
544995,2,1
197760,3,2
560617,2,1
864089,3,2
940727,2,1
170707,2,1
139831,2,1
862039,3,2
579647,3,2
852487,2,1
720841,3,2
111723,2,1
830980,2,1
613751,2,1
232206,2,1
412025,2,1
209882,2,1
955100,2,1
933495,2,1
710799,3,2
369783,2,1
495829,2,1
38583,1,0
769169,2,1
1023163,1,0
741230,2,1
1007222,2,1
772032,3,2
142963,3,2
726177,2,1
799045,3,2
788003,2,1
138313,2,1
88842,3,2
792446,3,2
1050371,3,2
982034,2,1
553178,3,2
953671,2,1
949991,2,1
802328,2,1
500956,3,2
941685,1,0
306783,2,1
811768,3,2
466034,1,0
889774,2,1
544767,2,1
385436,2,1
270270,3,2
58779,3,2
728115,2,1
5904,2,1
876803,2,1
450265,2,1
834312,2,1
694961,1,0
278418,3,2
924319,2,1
224057,2,1
273585,3,2
897097,2,1
306610,3,2
139665,2,1
572022,2,1
705775,2,1
20421,1,0
444289,1,0
512791,2,1
757220,2,1
828628,2,1
860978,3,2
544233,3,2
212348,2,1
822070,3,2
218508,2,1
506827,1,0
547815,2,1
70737,3,2
895307,3,2
391790,3,2
370686,2,1
1041361,3,2
820547,2,1
666019,2,1
489641,1,0
784579,3,2
720302,1,0
405992,3,2
45188,3,2
154730,3,2
984152,2,1
46998,3,2
187059,2,1
612824,2,1
178815,2,1
984288,2,1
682558,2,1
291070,3,2
526145,2,1
1044794,3,2
28140,3,2
928704,2,1
107810,2,1
512949,2,1
637433,2,1
613474,2,1
773293,1,0
90379,2,1
126422,1,0
459193,2,1
999961,3,2
366908,2,1
90654,3,2
677464,2,1
2415,2,1
997065,2,1
400546,1,0
274306,2,1
633771,3,2
864511,1,0
676259,2,1
984298,2,1
922092,2,1
645706,2,1
42499,3,2
512257,2,1
245596,2,1
709449,2,1
668113,2,1
636391,2,1
5764,2,1
64050,3,2
157111,3,2
599106,2,1
655551,2,1
992627,3,2
719963,2,1
289239,2,1
368817,2,1
511961,3,2
354357,2,1
298685,2,1
336403,3,2
156056,2,1
167684,2,1
581183,2,1
445383,2,1
384699,3,2
651956,3,2
837915,2,1
309571,2,1
72656,3,2
380461,2,1
917869,2,1
290498,2,1
226096,2,1
2031,2,1
635871,3,2
686612,2,1
679919,3,2
133208,3,2
229946,2,1
154112,3,2
866740,2,1
194034,3,2
3891,3,2
1029261,2,1
628669,2,1
685257,3,2
72,3,2
675605,2,1
948152,2,1
405932,3,2
686290,3,2
733378,1,0
375567,2,1
799091,2,1
938817,2,1
930943,3,2
842229,2,1
830520,2,1
402289,2,1
209854,2,1
529290,2,1
991541,2,1
402508,2,1
250802,3,2
232610,3,2
138047,3,2
952475,2,1
243104,2,1
341367,3,2
79291,3,2
251343,2,1
278899,1,0
965592,3,2
178508,1,0
359467,2,1
825340,2,1
665358,2,1
550178,1,0
308726,1,0
732842,2,1
570266,3,2
489204,2,1
478087,3,2
750233,2,1
757868,1,0
701765,2,1
341141,3,2
816897,3,2
636008,3,2
616802,2,1
331220,1,0
979517,3,2
986771,2,1
502061,2,1
58336,2,1
461805,3,2
827246,2,1
351876,2,1
132325,3,2
207563,3,2
954096,2,1
258177,2,1
815195,2,1
296294,2,1
870735,2,1
484035,2,1
936793,2,1
350959,2,1
240801,2,1
230218,3,2
396834,2,1
1042353,2,1
316967,1,0
492109,3,2
290944,2,1
681934,2,1
91886,2,1
239615,2,1
421552,2,1
1029404,2,1
416437,3,2
842502,2,1
963912,2,1
947075,2,1
981528,3,2
283415,1,0
835571,2,1
201332,2,1
115607,2,1
783614,2,1
976722,2,1
220625,2,1
416868,3,2
103066,2,1
1025317,2,1
380695,2,1
363698,2,1
899248,3,2
795755,2,1
871897,2,1
698743,3,2
719443,2,1
88888,2,1
448907,3,2
365468,3,2
538048,3,2
488258,3,2
224709,3,2
685886,1,0
62063,3,2
1013,2,1
74385,2,1
686877,2,1
1044322,2,1
232760,2,1
200349,2,1
901594,3,2
80248,2,1
816860,2,1
1015847,2,1
424880,3,2
640815,2,1
957839,3,2
757106,3,2
757863,2,1
714980,2,1
489447,3,2
828644,2,1
739456,3,2
995100,2,1
400865,3,2
862034,3,2
212422,2,1
616955,3,2
1006883,2,1
703841,2,1
578285,2,1
173783,2,1
159414,2,1
849380,3,2
840287,2,1
119078,3,2
65971,2,1
94797,2,1
681677,2,1
902042,3,2
525213,3,2
337924,3,2
683208,3,2
27122,2,1
8403,3,2
15171,3,2
272576,3,2
655949,2,1
610160,1,0
857759,1,0
183960,2,1
595401,2,1
335770,3,2
574009,2,1
935148,2,1
424808,3,2
142057,3,2
828512,3,2
242655,2,1
953636,2,1
1039185,2,1
1035247,2,1
307713,2,1
232709,2,1
824240,3,2
490834,1,0
598516,2,1
371755,3,2
531186,2,1
48926,3,2
726040,2,1
893375,2,1
248033,2,1
791584,1,0
321088,3,2
959465,3,2
5315,2,1
652477,2,1
403648,2,1
712248,3,2
455006,3,2
244639,2,1
814104,3,2
90181,1,0
216065,3,2
196105,2,1
853808,2,1
5420,2,1
395470,2,1
184533,3,2
818883,3,2
109362,1,0
630725,3,2
868991,1,0
120956,2,1
760760,3,2
612308,2,1
886150,2,1
89250,2,1
809102,2,1
53619,2,1
783497,3,2
73171,3,2
154864,2,1
804481,2,1
950207,1,0
454861,2,1
818748,2,1
899194,2,1
965783,3,2
1011115,3,2
1012857,2,1
556832,3,2
528412,2,1
427864,2,1
769583,3,2
599524,2,1
943128,3,2
265727,1,0
485651,2,1
842762,2,1
313885,3,2
202633,3,2
683836,2,1
150194,2,1
468137,1,0
216765,3,2
196462,3,2
287272,2,1
166586,1,0
958355,2,1
372686,3,2
558472,3,2
154733,2,1
788397,3,2
439487,3,2
871487,2,1
786765,3,2
601339,2,1
686396,2,1
368118,2,1
72323,2,1
774950,2,1
923898,1,0
1026626,2,1
47684,3,2
691367,2,1
1032806,3,2
481292,2,1
1052283,2,1
937461,3,2
185132,2,1
1005802,2,1
56074,3,2
727154,2,1
192063,1,0
37566,2,1
433445,2,1
433149,1,0
227607,3,2
399242,2,1
873749,2,1
121522,2,1
520431,2,1
430323,3,2
109187,3,2
387006,2,1
369486,1,0
211709,3,2
347040,3,2
786515,3,2
538537,3,2
801661,2,1
118398,2,1
735563,3,2
938299,2,1
33878,2,1
949263,2,1
766022,1,0
562100,2,1
420748,1,0
858201,3,2
991244,2,1
787578,2,1
291782,2,1
225533,2,1
290998,3,2
55240,2,1
807365,3,2
901684,1,0
219771,2,1
739704,2,1
144871,2,1
754552,2,1
392494,3,2
813501,1,0
584825,1,0
52087,3,2
191456,2,1
772377,2,1
404394,3,2
199106,2,1
411140,2,1
766425,2,1
376762,2,1
810562,2,1
137629,1,0
680320,2,1
984372,2,1
775177,3,2
870925,3,2
384591,2,1
410566,2,1
236643,2,1
147055,2,1
989679,2,1
864126,2,1
253563,2,1
517356,2,1
745629,3,2
63064,1,0
1046434,2,1
916325,3,2
735219,3,2
299720,2,1
713796,2,1
19488,3,2
736156,2,1
685556,1,0
457029,2,1
546703,2,1
107224,3,2
76131,2,1
369634,2,1
799299,2,1
531741,3,2
356341,2,1
330995,3,2
919512,2,1
644193,3,2
797152,2,1
210916,1,0
100184,2,1
928866,2,1
568207,2,1
194819,2,1
965555,2,1
8298,2,1
1014333,2,1
274822,3,2
226804,3,2
438915,3,2
787853,3,2
570761,2,1
258003,3,2
811876,2,1
424874,3,2
745797,2,1
979337,3,2
728757,3,2
649562,2,1
922466,2,1
957024,2,1
373669,2,1
625549,2,1
374695,2,1
370248,2,1
829948,2,1
446397,2,1
233849,2,1
239399,2,1
481052,3,2
697908,2,1
875137,3,2
30183,2,1
357303,3,2
831880,3,2
428856,3,2
269480,2,1
309677,3,2
463673,2,1
605459,2,1
479183,2,1
782843,3,2
160980,2,1
11959,3,2
501917,2,1
889475,2,1
91962,2,1
801159,1,0
721277,2,1
83761,2,1
949985,2,1
620961,1,0
1024557,2,1
73005,1,0
803810,2,1
938544,3,2
176838,3,2
380288,2,1
415830,2,1
193112,2,1
43560,2,1
644160,2,1
899831,3,2
785764,2,1
634359,2,1
991044,3,2
266629,2,1
253008,2,1
671868,2,1
1013164,2,1
654022,2,1
650326,3,2
395323,2,1
746548,3,2
172031,3,2
1050278,2,1
315629,2,1
1030479,2,1
332001,2,1
601608,3,2
661020,3,2
795261,2,1
719244,2,1
916196,3,2
823766,2,1
786534,3,2
622436,3,2
739573,3,2
956860,2,1
848557,2,1
448501,2,1
214586,2,1
1003032,2,1
829688,2,1
183916,3,2
336372,3,2
48601,2,1
1031498,2,1
795084,3,2
872809,3,2
771699,3,2
1014940,2,1
842930,3,2
898016,2,1
951357,2,1
724283,2,1
916653,3,2
499488,2,1
123637,2,1
698600,3,2
1029842,2,1
526405,2,1
930722,2,1
122335,2,1
893097,2,1
717795,2,1
574057,3,2
975008,2,1
464308,2,1
303260,2,1
856504,2,1
914710,3,2
1016617,2,1
822905,2,1
631656,2,1
537638,2,1
640444,3,2
826780,2,1
725395,3,2
445188,3,2
323398,3,2
412466,2,1
671404,2,1
60858,3,2
412830,3,2
284254,3,2
827188,2,1
743268,1,0
389966,2,1
784786,3,2
283853,3,2
844362,1,0
243136,3,2
323006,3,2
491451,3,2
519420,2,1
956842,2,1
335817,2,1
821559,3,2
85003,1,0
916944,3,2
515946,3,2
452357,2,1
862610,2,1
1027186,3,2
635806,1,0
14538,3,2
459660,1,0
646937,2,1
318461,2,1
274892,3,2
649549,2,1
586948,3,2
853272,2,1
1000238,1,0
285158,3,2
1023674,2,1
450640,2,1
421748,2,1
923849,2,1
703860,3,2
221914,2,1
132597,2,1
913908,2,1
371235,3,2
714846,2,1
632905,2,1
351294,2,1
144921,2,1
638506,3,2
410725,3,2
886766,2,1
541247,2,1
370756,2,1
558882,3,2
1043248,2,1
402756,2,1
683315,2,1
237154,2,1
131403,3,2
783260,3,2
1005364,2,1
1002164,2,1
352367,2,1
975784,3,2
137615,3,2
843902,2,1
786392,2,1
48469,3,2
181787,2,1
309288,3,2
410693,2,1
900575,3,2
742676,3,2
857188,2,1
821251,2,1
894200,2,1
233475,3,2
45441,3,2
63606,1,0
559202,2,1
279308,2,1
421065,1,0
338114,2,1
213890,2,1
141789,3,2
851520,2,1
842883,2,1
861902,2,1
102843,3,2
176389,2,1
235574,3,2
382594,2,1
215918,2,1
458100,3,2
1004972,2,1
992790,2,1
708882,2,1
9943,2,1
469982,2,1
1036237,3,2
553224,3,2
812525,2,1
47977,3,2
396597,1,0
766257,3,2
833351,3,2
82418,3,2
197405,3,2
258058,2,1
807699,2,1
61343,3,2
789922,2,1
287077,3,2
96793,3,2
299894,3,2
788653,2,1
589022,2,1
93515,2,1
146045,3,2
685198,3,2
723874,3,2
767631,3,2
